nozzle_r,p_launch,z_apoggee
3.800000000000002,85.00999999999999,65.69444585271181
3.800000000000002,86.00999999999999,66.38417894331775
3.800000000000002,87.00999999999999,66.77678773739638
3.800000000000002,88.00999999999999,67.43543353190933
3.800000000000002,89.00999999999999,68.0800013641548
3.800000000000002,90.00999999999999,68.71055931815751
3.800000000000002,91.00999999999999,69.32717932674498
3.800000000000002,92.00999999999999,69.92994081525768
3.800000000000002,93.00999999999999,70.22298699629125
3.800000000000002,94.00999999999999,70.79613389865484
3.800000000000002,95.00999999999999,71.35577128389721
3.800000000000002,96.00999999999999,71.90201182810131
3.800000000000002,97.00999999999999,72.73916333619204
3.800000000000002,98.00999999999999,73.26082979900644
3.800000000000002,99.00999999999999,73.769376172849
3.800000000000002,100.00999999999999,74.26492770158333
3.900000000000002,0.01,0.0
3.900000000000002,1.01,0.0
3.900000000000002,2.01,0.0
3.900000000000002,3.01,0.0
3.900000000000002,4.01,0.0
3.900000000000002,5.01,0.0
3.900000000000002,6.01,0.0
3.900000000000002,7.01,0.0
3.900000000000002,8.01,0.0
3.900000000000002,9.01,0.0
3.900000000000002,10.01,0.0
3.900000000000002,11.01,3.014629083567396
3.900000000000002,12.01,4.185951465249389
3.900000000000002,13.01,5.344904761352723
3.900000000000002,14.01,6.512318989763465
3.900000000000002,15.01,7.6555505544272195
3.900000000000002,16.009999999999998,8.823408717812905
3.900000000000002,17.009999999999998,9.964484212426353
3.900000000000002,18.009999999999998,11.086907382431113
3.900000000000002,19.009999999999998,12.202483598008428
3.900000000000002,20.009999999999998,13.269338632258592
3.900000000000002,21.009999999999998,14.412721821874568
3.900000000000002,22.009999999999998,15.467060665972445
3.900000000000002,23.009999999999998,16.566005379490065
3.900000000000002,24.009999999999998,17.57876780056987
3.900000000000002,25.009999999999998,18.66074240356068
3.900000000000002,26.009999999999998,19.66366049047107
3.900000000000002,27.009999999999998,20.763756322581884
3.900000000000002,28.009999999999998,21.699245840830955
3.900000000000002,29.009999999999998,22.75242819739603
3.900000000000002,30.009999999999998,23.738844535130525
3.900000000000002,31.009999999999998,24.76500388782601
3.900000000000002,32.01,25.728231597612165
3.900000000000002,33.01,26.626456293345733
3.900000000000002,34.01,27.580754175228222
3.900000000000002,35.01,28.60292454297503
3.900000000000002,36.01,29.441255141141585
3.900000000000002,37.01,30.353571598201803
3.900000000000002,38.01,31.351681626721106
3.900000000000002,39.01,32.30303662383892
3.900000000000002,40.01,33.05778008124365
3.900000000000002,41.01,34.06145653534538
3.900000000000002,42.01,34.86728996785293
3.900000000000002,43.01,35.78455567248607
3.900000000000002,44.01,36.659847492893896
3.900000000000002,45.01,37.49269525228911
3.900000000000002,46.01,38.282832789112796
3.900000000000002,47.01,39.206670779581124
3.900000000000002,48.01,39.91445974261249
3.900000000000002,49.01,40.7630939870801
3.900000000000002,50.01,41.575805588565906
3.900000000000002,51.01,42.352463831181105
3.900000000000002,52.01,43.09304157141879
3.900000000000002,53.01,43.99586560155185
3.900000000000002,54.01,44.66756749766234
3.900000000000002,55.01,45.508541507162136
3.900000000000002,56.01,46.320361595677795
3.900000000000002,57.01,47.102930306815146
3.900000000000002,58.01,47.85621426828821
3.900000000000002,59.01,48.58023931992534
3.900000000000002,60.01,49.27510906805896
3.900000000000002,61.01,49.94096331173697
3.900000000000002,62.01,50.80656563420613
3.900000000000002,63.01,51.41761707097416
3.900000000000002,64.00999999999999,52.23503040666653
3.900000000000002,65.00999999999999,52.79182965931186
3.900000000000002,66.00999999999999,53.56120766366843
3.900000000000002,67.00999999999999,54.308362188764264
3.900000000000002,68.00999999999999,55.03330760127393
3.900000000000002,69.00999999999999,55.73610021193251
3.900000000000002,70.00999999999999,56.16397431363007
3.900000000000002,71.00999999999999,57.0755651832677
3.900000000000002,72.00999999999999,57.712478596248395
3.900000000000002,73.00999999999999,58.32771386122752
3.900000000000002,74.00999999999999,58.92144147869984
3.900000000000002,75.00999999999999,59.49386555062408
3.900000000000002,76.00999999999999,60.314450068209304
3.900000000000002,77.00999999999999,60.84702756538649
3.900000000000002,78.00999999999999,61.35887480062365
3.900000000000002,79.00999999999999,62.12694192469377
3.900000000000002,80.00999999999999,62.59991615133373
3.900000000000002,81.00999999999999,63.334495207277016
3.900000000000002,82.00999999999999,64.05401116237711
3.900000000000002,83.00999999999999,64.47078253705531
3.900000000000002,84.00999999999999,65.15731614040257
3.900000000000002,85.00999999999999,65.82896299562515
3.900000000000002,86.00999999999999,66.48577574106541
3.900000000000002,87.00999999999999,66.83053491571229
3.900000000000002,88.00999999999999,67.45529550249537
3.900000000000002,89.00999999999999,68.06551846977645
3.900000000000002,90.00999999999999,68.66129416970296
3.900000000000002,91.00999999999999,69.24271803552612
3.900000000000002,92.00999999999999,69.80989633740347
3.900000000000002,93.00999999999999,70.36293693195125
3.900000000000002,94.00999999999999,70.9019589259006
3.900000000000002,95.00999999999999,71.42708411366067
3.900000000000002,96.00999999999999,71.93844303733107
3.900000000000002,97.00999999999999,72.755679032254
3.900000000000002,98.00999999999999,73.2417010180077
3.900000000000002,99.00999999999999,73.71429554789285
3.900000000000002,100.00999999999999,74.1736098620852
4.000000000000002,0.01,0.0
4.000000000000002,1.01,0.0
4.000000000000002,2.01,0.0
4.000000000000002,3.01,0.0
4.000000000000002,4.01,0.0
4.000000000000002,5.01,0.0
4.000000000000002,6.01,0.0
4.000000000000002,7.01,0.0
4.000000000000002,8.01,0.0
4.000000000000002,9.01,0.0
4.000000000000002,10.01,2.322781726032645
4.000000000000002,11.01,3.494160555962987
4.000000000000002,12.01,4.655929371980138
4.000000000000002,13.01,5.808314935875611
4.000000000000002,14.01,6.977049001458119
4.000000000000002,15.01,8.128256651185007
4.000000000000002,16.009999999999998,9.276859619741828
4.000000000000002,17.009999999999998,10.398289071672908
4.000000000000002,18.009999999999998,11.502743513163752
4.000000000000002,19.009999999999998,12.603916709072042
4.000000000000002,20.009999999999998,13.718306884850469
4.000000000000002,21.009999999999998,14.798906768731413
4.000000000000002,22.009999999999998,15.850926274895224
4.000000000000002,23.009999999999998,16.957023805723683
4.000000000000002,24.009999999999998,17.978119790370297
4.000000000000002,25.009999999999998,18.994053682795126
4.000000000000002,26.009999999999998,20.014414694723694
4.000000000000002,27.009999999999998,21.04945807686205
4.000000000000002,28.009999999999998,22.110051671108824
4.000000000000002,29.009999999999998,23.101330043090325
4.000000000000002,30.009999999999998,24.02023610840722
4.000000000000002,31.009999999999998,25.095361085041183
4.000000000000002,32.01,25.991765503764444
4.000000000000002,33.01,26.943570503989058
4.000000000000002,34.01,27.963113025368404
4.000000000000002,35.01,28.79375111738782
4.000000000000002,36.01,29.837463580287597
4.000000000000002,37.01,30.689593227383472
4.000000000000002,38.01,31.63181394436582
4.000000000000002,39.01,32.524012584605
4.000000000000002,40.01,33.36542046909761
4.000000000000002,41.01,34.3165408319068
4.000000000000002,42.01,35.0588661147917
4.000000000000002,43.01,35.91831101513876
4.000000000000002,44.01,36.90705511418964
4.000000000000002,45.01,37.6814289353752
4.000000000000002,46.01,38.59275249598444
4.000000000000002,47.01,39.28092527311266
4.000000000000002,48.01,40.11350370457044
4.000000000000002,49.01,40.908512900293566
4.000000000000002,50.01,41.86331914567452
4.000000000000002,51.01,42.58641329433723
4.000000000000002,52.01,43.47697620306941
4.000000000000002,53.01,44.127868702445724
4.000000000000002,54.01,44.95354379771094
4.000000000000002,55.01,45.7486573299293
4.000000000000002,56.01,46.51314549775308
4.000000000000002,57.01,47.24700769017206
4.000000000000002,58.01,47.95032180747436
4.000000000000002,59.01,48.6232225538472
4.000000000000002,60.01,49.49935381331959
4.000000000000002,61.01,50.114825898388084
4.000000000000002,62.01,50.94056931568199
4.000000000000002,63.01,51.499145787177305
4.000000000000002,64.00999999999999,52.27459879829012
4.000000000000002,65.00999999999999,53.026806418655184
4.000000000000002,66.00999999999999,53.75577171876759
4.000000000000002,67.00999999999999,54.46154879558116
4.000000000000002,68.00999999999999,55.144217822632804
4.000000000000002,69.00999999999999,55.80387963517963
4.000000000000002,70.00999999999999,56.440682174590414
4.000000000000002,71.00999999999999,57.054789403945215
4.000000000000002,72.00999999999999,57.646394033791665
4.000000000000002,73.00999999999999,58.48997606898298
4.000000000000002,74.00999999999999,59.03954040205058
4.000000000000002,75.00999999999999,59.567171432941755
4.000000000000002,76.00999999999999,60.35557111720044
4.000000000000002,77.00999999999999,60.84211721425652
4.000000000000002,78.00999999999999,61.59528899973285
4.000000000000002,79.00999999999999,62.33265535240482
4.000000000000002,80.00999999999999,62.75976461872431
4.000000000000002,81.00999999999999,63.46237221055148
4.000000000000002,82.00999999999999,64.14932278602605
4.000000000000002,83.00999999999999,64.51867420466259
4.000000000000002,84.00999999999999,65.17157412045054
4.000000000000002,85.00999999999999,65.8090802161296
4.000000000000002,86.00999999999999,66.43127246670126
4.000000000000002,87.00999999999999,67.0382380524608
4.000000000000002,88.00999999999999,67.63007827807942
4.000000000000002,89.00999999999999,68.20689655192032
4.000000000000002,90.00999999999999,68.76880854023725
4.000000000000002,91.00999999999999,69.31593647850829
4.000000000000002,92.00999999999999,69.84841021328008
4.000000000000002,93.00999999999999,70.36636585665636
4.000000000000002,94.00999999999999,70.86994345629856
4.000000000000002,95.00999999999999,71.69011236541746
4.000000000000002,96.00999999999999,72.16722368000663
4.000000000000002,97.00999999999999,72.6303319416954
4.000000000000002,98.00999999999999,73.0796011932851
4.000000000000002,99.00999999999999,73.85487067444146
4.000000000000002,100.00999999999999,74.27848717271571
4.100000000000001,0.01,0.0
4.100000000000001,1.01,0.0
4.100000000000001,2.01,0.0
4.100000000000001,3.01,0.0
4.100000000000001,4.01,0.0
4.100000000000001,5.01,0.0
4.100000000000001,6.01,0.0
4.100000000000001,7.01,0.0
4.100000000000001,8.01,0.0
4.100000000000001,9.01,0.0
4.100000000000001,10.01,2.763569636329715
4.100000000000001,11.01,3.922493556821002
4.100000000000001,12.01,5.096711771723711
4.100000000000001,13.01,6.248638415073228
4.100000000000001,14.01,7.394096159780337
4.100000000000001,15.01,8.520589091049814
4.100000000000001,16.009999999999998,9.689400367389247
4.100000000000001,17.009999999999998,10.793588854949533
4.100000000000001,18.009999999999998,11.88362688579648
4.100000000000001,19.009999999999998,12.975070500808455
4.100000000000001,20.009999999999998,14.086187941609271
4.100000000000001,21.009999999999998,15.167402182423418
4.100000000000001,22.009999999999998,16.224876763238587
4.100000000000001,23.009999999999998,17.26622512602252
4.100000000000001,24.009999999999998,18.300204274668197
4.100000000000001,25.009999999999998,19.33648133630121
4.100000000000001,26.009999999999998,20.38551739207008
4.100000000000001,27.009999999999998,21.35664397689608
4.100000000000001,28.009999999999998,22.35275147353592
4.100000000000001,29.009999999999998,23.385794719084647
4.100000000000001,30.009999999999998,24.351033265797298
4.100000000000001,31.009999999999998,25.367931107219864
4.100000000000001,32.01,26.322040759719034
4.100000000000001,33.01,27.211404410592213
4.100000000000001,34.01,28.171189919272027
4.100000000000001,35.01,29.07280241482445
4.100000000000001,36.01,30.06133151726913
4.100000000000001,37.01,30.998727474741035
4.100000000000001,38.01,31.88380753066458
4.100000000000001,39.01,32.71577900408305
4.100000000000001,40.01,33.65899810825858
4.100000000000001,41.01,34.55683707575756
4.100000000000001,42.01,35.408607945457945
4.100000000000001,43.01,36.213866307570605
4.100000000000001,44.01,37.15515352689098
4.100000000000001,45.01,37.87059584072681
4.100000000000001,46.01,38.729966499518774
4.100000000000001,47.01,39.55016996454516
4.100000000000001,48.01,40.331011454974046
4.100000000000001,49.01,41.27604106811629
4.100000000000001,50.01,41.98157763801922
4.100000000000001,51.01,42.85929381956976
4.100000000000001,52.01,43.48940604807807
4.100000000000001,53.01,44.29928820646357
4.100000000000001,54.01,45.077246087512634
4.100000000000001,55.01,45.82325351731084
4.100000000000001,56.01,46.53734251726454
4.100000000000001,57.01,47.45399973318922
4.100000000000001,58.01,48.10781442107688
4.100000000000001,59.01,48.73008199081833
4.100000000000001,60.01,49.5657147840047
4.100000000000001,61.01,50.377075778381986
4.100000000000001,62.01,50.91156443380206
4.100000000000001,63.01,51.670416232346966
4.100000000000001,64.00999999999999,52.40500648747409
4.100000000000001,65.00999999999999,53.115371694487266
4.100000000000001,66.00999999999999,53.801589205660136
4.100000000000001,67.00999999999999,54.4637611448812
4.100000000000001,68.00999999999999,55.10203715294693
4.100000000000001,69.00999999999999,55.71659067222186
4.100000000000001,70.00999999999999,56.58593985234592
4.100000000000001,71.00999999999999,57.1562413673358
4.100000000000001,72.00999999999999,57.70335890890208
4.100000000000001,73.00999999999999,58.5148640980094
4.100000000000001,74.00999999999999,59.01861303046475
4.100000000000001,75.00999999999999,59.79314511384329
4.100000000000001,76.00999999999999,60.25423560044119
4.100000000000001,77.00999999999999,60.992093418337234
4.100000000000001,78.00999999999999,61.71348629040021
4.100000000000001,79.00999999999999,62.1129883379335
4.100000000000001,80.00999999999999,62.79829538182035
4.100000000000001,81.00999999999999,63.46734600302486
4.100000000000001,82.00999999999999,64.12020215176972
4.100000000000001,83.00999999999999,64.75693681703409
4.100000000000001,84.00999999999999,65.37763858137933
4.100000000000001,85.00999999999999,65.98240120169113
4.100000000000001,86.00999999999999,66.57133417477316
4.100000000000001,87.00999999999999,67.14455207221951
4.100000000000001,88.00999999999999,67.70218072811213
4.100000000000001,89.00999999999999,68.24435540047068
4.100000000000001,90.00999999999999,68.7712163654352
4.100000000000001,91.00999999999999,69.28291249770508
4.100000000000001,92.00999999999999,69.77960095877715
4.100000000000001,93.00999999999999,70.60339669473888
4.100000000000001,94.00999999999999,71.07245213230723
4.100000000000001,95.00999999999999,71.52690592768111
4.100000000000001,96.00999999999999,71.96694256351178
4.100000000000001,97.00999999999999,72.7438676716601
4.100000000000001,98.00999999999999,73.15716312191955
4.100000000000001,99.00999999999999,73.55651336135645
4.100000000000001,100.00999999999999,74.29980462522214
4.200000000000001,0.01,0.0
4.200000000000001,1.01,0.0
4.200000000000001,2.01,0.0
4.200000000000001,3.01,0.0
4.200000000000001,4.01,0.0
4.200000000000001,5.01,0.0
4.200000000000001,6.01,0.0
4.200000000000001,7.01,0.0
4.200000000000001,8.01,0.0
4.200000000000001,9.01,2.0034310621298967
4.200000000000001,10.01,3.175900205224245
4.200000000000001,11.01,4.3463376983487745
4.200000000000001,12.01,5.498030784862587
4.200000000000001,13.01,6.653252449705687
4.200000000000001,14.01,7.77574906528298
4.200000000000001,15.01,8.920364661981775
4.200000000000001,16.009999999999998,10.03065292709159
4.200000000000001,17.009999999999998,11.16883311276678
4.200000000000001,18.009999999999998,12.249980192848446
4.200000000000001,19.009999999999998,13.33833959587492
4.200000000000001,20.009999999999998,14.45402946453048
4.200000000000001,21.009999999999998,15.470111286668962
4.200000000000001,22.009999999999998,16.53728783963821
4.200000000000001,23.009999999999998,17.59512792324686
4.200000000000001,24.009999999999998,18.65326599866334
4.200000000000001,25.009999999999998,19.722311164159084
4.200000000000001,26.009999999999998,20.711135792422088
4.200000000000001,27.009999999999998,21.72304664356437
4.200000000000001,28.009999999999998,22.657383708707318
4.200000000000001,29.009999999999998,23.629143689879715
4.200000000000001,30.009999999999998,24.65129018710105
4.200000000000001,31.009999999999998,25.608379297082067
4.200000000000001,32.01,26.63222320367863
4.200000000000001,33.01,27.457854264822682
4.200000000000001,34.01,28.501114548831232
4.200000000000001,35.01,29.34304249040519
4.200000000000001,36.01,30.275886875225357
4.200000000000001,37.01,31.154264558624195
4.200000000000001,38.01,32.14119676916635
4.200000000000001,39.01,32.91264452814164
4.200000000000001,40.01,33.80069377430781
4.200000000000001,41.01,34.640783584941616
4.200000000000001,42.01,35.615050247883744
4.200000000000001,43.01,36.36214190388641
4.200000000000001,44.01,37.25174160378628
4.200000000000001,45.01,38.10075678173251
4.200000000000001,46.01,38.908828106565544
4.200000000000001,47.01,39.6757674972379
4.200000000000001,48.01,40.61079927720443
4.200000000000001,49.01,41.299137825265625
4.200000000000001,50.01,42.16386914347962
4.200000000000001,51.01,42.995444771112474
4.200000000000001,52.01,43.79367319064418
4.200000000000001,53.01,44.55844897768567
4.200000000000001,54.01,45.289776346469736
4.200000000000001,55.01,45.98772710722397
4.200000000000001,56.01,46.652472964880275
4.200000000000001,57.01,47.5296334900718
4.200000000000001,58.01,48.131717941071344
4.200000000000001,59.01,48.9539584133338
4.200000000000001,60.01,49.750851543398106
4.200000000000001,61.01,50.52231445245068
4.200000000000001,62.01,51.00370602490229
4.200000000000001,63.01,51.72063248330858
4.200000000000001,64.00999999999999,52.41235316856907
4.200000000000001,65.00999999999999,53.078981348024364
4.200000000000001,66.00999999999999,53.998993797399294
4.200000000000001,67.00999999999999,54.61892788433179
4.200000000000001,68.00999999999999,55.21414672371102
4.200000000000001,69.00999999999999,55.78487591355031
4.200000000000001,70.00999999999999,56.6226982781585
4.200000000000001,71.00999999999999,57.14771535061062
4.200000000000001,72.00999999999999,57.94680996803794
4.200000000000001,73.00999999999999,58.42677406059985
4.200000000000001,74.00999999999999,59.1873602918193
4.200000000000001,75.00999999999999,59.930708729844355
4.200000000000001,76.00999999999999,60.34557198121118
4.200000000000001,77.00999999999999,61.0509221469529
4.200000000000001,78.00999999999999,61.73919851046312
4.200000000000001,79.00999999999999,62.410454986121394
4.200000000000001,80.00999999999999,63.064745964691426
4.200000000000001,81.00999999999999,63.70215647205736
4.200000000000001,82.00999999999999,63.993990726095845
4.200000000000001,83.00999999999999,64.59506007592397
4.200000000000001,84.00999999999999,65.17966742323583
4.200000000000001,85.00999999999999,66.08500797584307
4.200000000000001,86.00999999999999,66.6396293382549
4.200000000000001,87.00999999999999,67.17809233131669
4.200000000000001,88.00999999999999,67.70054972548857
4.200000000000001,89.00999999999999,68.20716368934242
4.200000000000001,90.00999999999999,68.69810721069058
4.200000000000001,91.00999999999999,69.52662352131375
4.200000000000001,92.00999999999999,69.98870572803295
4.200000000000001,93.00999999999999,70.4355660199129
4.200000000000001,94.00999999999999,70.86739893437338
4.200000000000001,95.00999999999999,71.6469981592835
4.200000000000001,96.00999999999999,72.0509436026545
4.200000000000001,97.00999999999999,72.80837832018626
4.200000000000001,98.00999999999999,73.1849058990604
4.200000000000001,99.00999999999999,73.92034541392766
4.200000000000001,100.00999999999999,74.26995616483782
4.300000000000001,0.01,0.0
4.300000000000001,1.01,0.0
4.300000000000001,2.01,0.0
4.300000000000001,3.01,0.0
4.300000000000001,4.01,0.0
4.300000000000001,5.01,0.0
4.300000000000001,6.01,0.0
4.300000000000001,7.01,0.0
4.300000000000001,8.01,0.0
4.300000000000001,9.01,2.389249617849873
4.300000000000001,10.01,3.553666046482993
4.300000000000001,11.01,4.718688814616309
4.300000000000001,12.01,5.869672692443889
4.300000000000001,13.01,7.00080280930766
4.300000000000001,14.01,8.135924109370869
4.300000000000001,15.01,9.26407704137146
4.300000000000001,16.009999999999998,10.409063769563064
4.300000000000001,17.009999999999998,11.48832025880634
4.300000000000001,18.009999999999998,12.62411740300556
4.300000000000001,19.009999999999998,13.65061840773136
4.300000000000001,20.009999999999998,14.77485559733944
4.300000000000001,21.009999999999998,15.800863190914212
4.300000000000001,22.009999999999998,16.889210392164685
4.300000000000001,23.009999999999998,17.885320871273052
4.300000000000001,24.009999999999998,18.975340344691073
4.300000000000001,25.009999999999998,19.983498982278153
4.300000000000001,26.009999999999998,21.012699488540484
4.300000000000001,27.009999999999998,21.961990596172765
4.300000000000001,28.009999999999998,22.946871358595995
4.300000000000001,29.009999999999998,23.980840563794995
4.300000000000001,30.009999999999998,24.947402791143375
4.300000000000001,31.009999999999998,25.844089457629025
4.300000000000001,32.01,26.809860580626605
4.300000000000001,33.01,27.712659469681174
4.300000000000001,34.01,28.702441363364713
4.300000000000001,35.01,29.636761884613524
4.300000000000001,36.01,30.514254678035947
4.300000000000001,37.01,31.334032714963847
4.300000000000001,38.01,32.26717965200064
4.300000000000001,39.01,33.15099837985607
4.300000000000001,40.01,33.984743139955405
4.300000000000001,41.01,34.954771207176556
4.300000000000001,42.01,35.691458955277376
4.300000000000001,43.01,36.57311119193831
4.300000000000001,44.01,37.412420078121784
4.300000000000001,45.01,38.209032580146065
4.300000000000001,46.01,39.17324735749336
4.300000000000001,47.01,39.88808840339517
4.300000000000001,48.01,40.779377834777286
4.300000000000001,49.01,41.41205894897733
4.300000000000001,50.01,42.229607966099074
4.300000000000001,51.01,43.012472406889735
4.300000000000001,52.01,43.76056499521765
4.300000000000001,53.01,44.71502475491241
4.300000000000001,54.01,45.39744713877559
4.300000000000001,55.01,46.045241230742654
4.300000000000001,56.01,46.91170376427104
4.300000000000001,57.01,47.75184763407219
4.300000000000001,58.01,48.30337062708227
4.300000000000001,59.01,49.08610458837501
4.300000000000001,60.01,49.842350583507134
4.300000000000001,61.01,50.5721133009338
4.300000000000001,62.01,51.27542973543761
4.300000000000001,63.01,51.9524053136058
4.300000000000001,64.00999999999999,52.60317654535072
4.300000000000001,65.00999999999999,53.22792327181424
4.300000000000001,66.00999999999999,54.11841954729395
4.300000000000001,67.00999999999999,54.69469541488767
4.300000000000001,68.00999999999999,55.24551314820183
4.300000000000001,69.00999999999999,56.07287702191856
4.300000000000001,70.00999999999999,56.57615429247037
4.300000000000001,71.00999999999999,57.36315087426652
4.300000000000001,72.00999999999999,58.13213169061359
4.300000000000001,73.00999999999999,58.56660823239007
4.300000000000001,74.00999999999999,59.29560696437945
4.300000000000001,75.00999999999999,60.00668780158874
4.300000000000001,76.00999999999999,60.37427984823099
4.300000000000001,77.00999999999999,61.046141748932826
4.300000000000001,78.00999999999999,61.70035304855547
4.300000000000001,79.00999999999999,62.33699911006935
4.300000000000001,80.00999999999999,62.95617590486468
4.300000000000001,81.00999999999999,63.55799336240921
4.300000000000001,82.00999999999999,64.1425773331459
4.300000000000001,83.00999999999999,64.71006113815568
4.300000000000001,84.00999999999999,65.26059392092303
4.300000000000001,85.00999999999999,65.79433104820673
4.300000000000001,86.00999999999999,66.66671863837331
4.300000000000001,87.00999999999999,67.16970788546857
4.300000000000001,88.00999999999999,67.65631756113322
4.300000000000001,89.00999999999999,68.1267335581006
4.300000000000001,90.00999999999999,68.94754242065301
4.300000000000001,91.00999999999999,69.38809375569863
4.300000000000001,92.00999999999999,69.81296789334213
4.300000000000001,93.00999999999999,70.59665945667142
4.300000000000001,94.00999999999999,70.99243273949384
4.300000000000001,95.00999999999999,71.753020051835
4.300000000000001,96.00999999999999,72.12019018966619
4.300000000000001,97.00999999999999,72.85783648512485
4.300000000000001,98.00999999999999,73.1969644509381
4.300000000000001,99.00999999999999,73.91189776816007
4.300000000000001,100.00999999999999,74.22356733565174
4.4,0.01,0.0
4.4,1.01,0.0
4.4,2.01,0.0
4.4,3.01,0.0
4.4,4.01,0.0
4.4,5.01,0.0
4.4,6.01,0.0
4.4,7.01,0.0
4.4,8.01,1.5904532422806785
4.4,9.01,2.746514636630339
4.4,10.01,3.903919976274071
4.4,11.01,5.066922790509669
4.4,12.01,6.222915679406642
4.4,13.01,7.332607501891381
4.4,14.01,8.490122199933003
4.4,15.01,9.607501793875127
4.4,16.009999999999998,10.693796855852097
4.4,17.009999999999998,11.822546307103643
4.4,18.009999999999998,12.89873942736062
4.4,19.009999999999998,13.997151157602561
4.4,20.009999999999998,15.063768861663533
4.4,21.009999999999998,16.10612762498993
4.4,22.009999999999998,17.133359631833095
4.4,23.009999999999998,18.155864081835468
4.4,24.009999999999998,19.185023082128744
4.4,25.009999999999998,20.23313907115646
4.4,26.009999999999998,21.199527484631556
4.4,27.009999999999998,22.19942532273636
4.4,28.009999999999998,23.246842527837867
4.4,29.009999999999998,24.224816466413056
4.4,30.009999999999998,25.130500394956364
4.4,31.009999999999998,26.10419575558903
4.4,32.01,27.01259320436209
4.4,33.01,28.00762034932753
4.4,34.01,28.945052811886374
4.4,35.01,29.823378259225795
4.4,36.01,30.641639205714537
4.4,37.01,31.573989257510707
4.4,38.01,32.45498819354084
4.4,39.01,33.283843397124755
4.4,40.01,34.250669986701354
4.4,41.01,35.174498988386176
4.4,42.01,35.85325769592261
4.4,43.01,36.6839745664612
4.4,44.01,37.6810325378149
4.4,45.01,38.42706955883008
4.4,46.01,39.34884884734264
4.4,47.01,40.009233795488285
4.4,48.01,40.854360406870384
4.4,49.01,41.66339121661971
4.4,50.01,42.43614921762592
4.4,51.01,43.17259722219884
4.4,52.01,43.872808147339875
4.4,53.01,44.788916037460865
4.4,54.01,45.42072501403623
4.4,55.01,46.277284836949136
4.4,56.01,47.10636828119408
4.4,57.01,47.63795821964581
4.4,58.01,48.40727201689291
4.4,59.01,49.149025747185924
4.4,60.01,49.863229767585175
4.4,61.01,50.54997132295626
4.4,62.01,51.20937825572945
4.4,63.01,52.1351195229327
4.4,64.00999999999999,52.74368843301369
4.4,65.00999999999999,53.325376617498556
4.4,66.00999999999999,54.18528754841138
4.4,67.00999999999999,54.71685119036644
4.4,68.00999999999999,55.53451984867214
4.4,69.00999999999999,56.016659239754325
4.4,70.00999999999999,56.79226955837907
4.4,71.00999999999999,57.54910891413003
4.4,72.00999999999999,57.95985419742586
4.4,73.00999999999999,58.675147530913534
4.4,74.00999999999999,59.37182127320939
4.4,75.00999999999999,60.049925054445474
4.4,76.00999999999999,60.70952430683622
4.4,77.00999999999999,61.3507054838842
4.4,78.00999999999999,61.9735706269829
4.4,79.00999999999999,62.57823588588154
4.4,80.00999999999999,63.16483611700765
4.4,81.00999999999999,63.73350534060313
4.4,82.00999999999999,64.28441522106087
4.4,83.00999999999999,64.81772946479214
4.4,84.00999999999999,65.33362837355413
4.4,85.00999999999999,65.83230385003827
4.4,86.00999999999999,66.68521721300432
4.4,87.00999999999999,67.1522435811647
4.4,88.00999999999999,67.60254911011782
4.4,89.00999999999999,68.41649351006137
4.4,90.00999999999999,68.83588071347171
4.4,91.00999999999999,69.23912005143067
4.4,92.00999999999999,70.01452566025789
4.4,93.00999999999999,70.3877241838888
4.4,94.00999999999999,71.13917410124121
4.4,95.00999999999999,71.48289378986297
4.4,96.00999999999999,72.21058891334044
4.4,97.00999999999999,72.52545918786844
4.4,98.00999999999999,73.22966993988254
4.4,99.00999999999999,73.92414132867768
4.4,100.00999999999999,74.19735483315053
4.5,0.01,0.0
4.5,1.01,0.0
4.5,2.01,0.0
4.5,3.01,0.0
4.5,4.01,0.0
4.5,5.01,0.0
4.5,6.01,0.0
4.5,7.01,0.0
4.5,8.01,1.9216872567472225
4.5,9.01,3.0814894101498806
4.5,10.01,4.234984288692543
4.5,11.01,5.374567756990364
4.5,12.01,6.537619783409088
4.5,13.01,7.663322585937661
4.5,14.01,8.765905332635075
4.5,15.01,9.918896975700225
4.5,16.009999999999998,10.999422915777691
4.5,17.009999999999998,12.131584577173559
4.5,18.009999999999998,13.214995996923392
4.5,19.009999999999998,14.25391861128655
4.5,20.009999999999998,15.337197657706627
4.5,21.009999999999998,16.403776006835347
4.5,22.009999999999998,17.368970882651308
4.5,23.009999999999998,18.427186450839475
4.5,24.009999999999998,19.50247889481249
4.5,25.009999999999998,20.49432932924575
4.5,26.009999999999998,21.517699654900582
4.5,27.009999999999998,22.461027589964694
4.5,28.009999999999998,23.45268110111954
4.5,29.009999999999998,24.369906678329574
4.5,30.009999999999998,25.353721035771922
4.5,31.009999999999998,26.27008053019805
4.5,32.01,27.272347929078485
4.5,33.01,28.214995958223298
4.5,34.01,29.09636871833695
4.5,35.01,29.91536381003721
4.5,36.01,30.84877479132428
4.5,37.01,31.728845677852547
4.5,38.01,32.743932007833706
4.5,39.01,33.51993059472188
4.5,40.01,34.44042363431256
4.5,41.01,35.315379447620344
4.5,42.01,36.14418360098492
4.5,43.01,36.92650679688984
4.5,44.01,37.66220841740309
4.5,45.01,38.5764787353169
4.5,46.01,39.45373266979292
4.5,47.01,40.29354454276793
4.5,48.01,41.09560769485229
4.5,49.01,41.8597828466101
